Крок	x1		x2		Phi(X)
0	1.000000	1.000000	4.0000000000
1	1.500000	1.500000	0.8125000000
2	1.250000	1.562500	0.0000152588
3	1.249023	1.561523	0.0000046552
4	1.250000	1.561279	0.0000014988
5	1.249512	1.561523	0.0000001927
6	1.249634	1.561554	0.0000000022
7	1.249619	1.561554	0.0000000001
8	1.249619	1.561554	0.0000000001
